Unnamed: 0,index,talk_time,battery_power,pc,three_g,mobile_wt,px_width,sc_h,sc_w,m_dep,touch_screen,fc,four_g,hgv,price_range,blue,n_cores,wifi,dual_sim,ram,werf,int_memory,px_height,clock_speed
10970,712,2.0,1624.0,10.0,1.0,150.0,699.0,16.0,11.0,0.4,0.0,8.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,2473.0,9156615,28.0,689.0,1.6
10972,1705,8.0,1290.0,20.0,1.0,110.0,742.0,16.0,2.0,0.3,0.0,19.0,1.0,8.0,0.0,1.0,4.0,0.0,1.0,879.0,9156615,35.0,405.0,1.4
10973,2464,15.0,665.0,2.0,1.0,185.0,1804.0,5.0,2.0,0.1,0.0,0.0,1.0,15.0,0.0,1.0,5.0,0.0,0.0,690.0,9156615,31.0,496.0,0.7
10990,1623,9.0,1862.0,2.0,1.0,182.0,1046.0,11.0,3.0,1.0,0.0,1.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,1017.0,9156615,62.0,386.0,1.5
10996,2161,15.0,1722.0,16.0,1.0,177.0,1741.0,14.0,0.0,0.8,0.0,8.0,0.0,15.0,3.0,0.0,2.0,1.0,0.0,3271.0,9156615,18.0,865.0,2.6
10998,1216,15.0,1158.0,20.0,1.0,123.0,1796.0,17.0,9.0,0.7,0.0,1.0,1.0,15.0,1.0,0.0,2.0,1.0,1.0,1542.0,9156615,29.0,311.0,0.7
10999,766,16.0,1872.0,2.0,0.0,80.0,1484.0,15.0,11.0,0.5,0.0,0.0,0.0,16.0,2.0,1.0,2.0,1.0,1.0,2295.0,9156615,16.0,286.0,0.9
11001,1012,7.0,536.0,0.0,1.0,135.0,705.0,15.0,10.0,0.7,0.0,0.0,1.0,7.0,0.0,1.0,3.0,1.0,0.0,1211.0,9156615,53.0,547.0,1.4
11015,2005,12.0,1038.0,5.0,1.0,141.0,638.0,11.0,0.0,0.7,1.0,3.0,0.0,12.0,3.0,0.0,1.0,1.0,0.0,3709.0,9156615,43.0,4.0,1.2
11021,1197,5.0,1129.0,2.0,1.0,185.0,1079.0,8.0,4.0,0.5,1.0,0.0,0.0,5.0,1.0,1.0,2.0,1.0,1.0,1857.0,9156615,49.0,1070.0,2.8
11022,498,14.0,1926.0,2.0,1.0,172.0,1157.0,6.0,1.0,0.4,0.0,1.0,1.0,14.0,2.0,1.0,3.0,0.0,1.0,2488.0,9156615,33.0,982.0,1.7
11026,2419,11.0,823.0,4.0,0.0,187.0,888.0,13.0,9.0,0.4,0.0,0.0,0.0,11.0,0.0,1.0,8.0,1.0,0.0,294.0,9156615,39.0,630.0,0.5
11043,1482,17.0,520.0,14.0,1.0,145.0,519.0,13.0,7.0,0.8,0.0,0.0,1.0,17.0,1.0,0.0,6.0,1.0,0.0,2753.0,9156615,31.0,264.0,2.3
11049,2041,10.0,1678.0,11.0,1.0,134.0,536.0,19.0,0.0,0.9,1.0,3.0,1.0,10.0,0.0,0.0,3.0,0.0,0.0,278.0,9156615,64.0,436.0,2.1
11082,195,3.0,1526.0,8.0,1.0,117.0,751.0,18.0,10.0,0.2,1.0,1.0,1.0,3.0,2.0,0.0,7.0,0.0,0.0,2227.0,9156615,23.0,718.0,2.1
11088,1378,7.0,826.0,0.0,1.0,135.0,530.0,17.0,3.0,0.5,0.0,0.0,1.0,7.0,0.0,0.0,2.0,1.0,1.0,323.0,9156615,57.0,354.0,0.5
11098,1391,18.0,794.0,19.0,0.0,197.0,1376.0,19.0,8.0,0.6,0.0,15.0,0.0,18.0,1.0,0.0,3.0,1.0,1.0,2171.0,9156615,14.0,312.0,2.5
11102,912,11.0,626.0,9.0,1.0,187.0,1334.0,7.0,5.0,0.5,0.0,2.0,1.0,11.0,2.0,0.0,2.0,1.0,1.0,3458.0,9156615,23.0,90.0,0.7
11104,992,11.0,1090.0,16.0,0.0,91.0,1910.0,5.0,1.0,0.1,1.0,5.0,0.0,11.0,1.0,0.0,4.0,0.0,1.0,1352.0,9156615,27.0,1638.0,1.3
11105,633,6.0,1231.0,10.0,1.0,185.0,1184.0,5.0,3.0,0.8,1.0,5.0,0.0,6.0,1.0,0.0,3.0,0.0,1.0,1762.0,9156615,54.0,632.0,1.2
11110,596,12.0,1175.0,12.0,1.0,145.0,1501.0,9.0,4.0,0.1,0.0,10.0,0.0,12.0,2.0,0.0,2.0,0.0,0.0,3153.0,9156615,25.0,137.0,0.6
11113,206,17.0,1642.0,17.0,1.0,171.0,873.0,13.0,4.0,0.3,0.0,16.0,1.0,17.0,2.0,0.0,6.0,1.0,1.0,2984.0,9156615,8.0,129.0,0.5
11120,890,6.0,1132.0,4.0,0.0,157.0,1293.0,11.0,2.0,0.1,1.0,0.0,0.0,6.0,1.0,0.0,1.0,1.0,0.0,1950.0,9156615,8.0,1091.0,1.0
11138,133,7.0,668.0,12.0,1.0,195.0,1056.0,10.0,5.0,0.2,1.0,7.0,0.0,7.0,1.0,0.0,8.0,1.0,1.0,2399.0,9156615,30.0,522.0,2.9
11141,1274,2.0,1602.0,5.0,1.0,118.0,1062.0,16.0,9.0,0.6,0.0,4.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1862.0,9156615,46.0,273.0,2.7
11142,736,16.0,503.0,11.0,0.0,185.0,1291.0,11.0,8.0,0.6,0.0,3.0,0.0,16.0,0.0,0.0,6.0,1.0,0.0,305.0,9156615,57.0,778.0,2.5
11149,628,4.0,1359.0,3.0,1.0,107.0,901.0,16.0,8.0,0.5,1.0,1.0,1.0,4.0,0.0,1.0,6.0,1.0,1.0,1076.0,9156615,58.0,446.0,0.5
11163,2194,6.0,1329.0,2.0,1.0,181.0,1458.0,8.0,6.0,0.9,0.0,1.0,0.0,6.0,1.0,1.0,6.0,1.0,0.0,1228.0,9156615,52.0,1053.0,1.0
11168,1010,5.0,683.0,17.0,0.0,173.0,1985.0,16.0,3.0,0.9,0.0,5.0,0.0,5.0,2.0,0.0,4.0,1.0,0.0,2622.0,9156615,19.0,954.0,0.7
11173,77,6.0,1234.0,3.0,0.0,172.0,778.0,11.0,7.0,0.6,0.0,1.0,0.0,6.0,0.0,1.0,1.0,1.0,1.0,1449.0,9156615,33.0,166.0,1.6
11187,829,7.0,833.0,6.0,0.0,124.0,1395.0,9.0,5.0,0.9,1.0,4.0,0.0,7.0,1.0,1.0,1.0,1.0,0.0,2150.0,9156615,27.0,359.0,2.2
11201,661,3.0,1897.0,2.0,1.0,192.0,1935.0,17.0,6.0,0.5,1.0,1.0,1.0,3.0,0.0,0.0,8.0,1.0,0.0,273.0,9156615,21.0,1311.0,3.0
11206,1637,11.0,1695.0,13.0,1.0,189.0,1208.0,8.0,6.0,0.5,1.0,2.0,1.0,11.0,1.0,1.0,5.0,0.0,1.0,1629.0,9156615,47.0,308.0,0.5
11209,492,13.0,857.0,9.0,1.0,195.0,948.0,17.0,5.0,0.2,1.0,3.0,0.0,13.0,2.0,1.0,7.0,0.0,1.0,3100.0,9156615,17.0,157.0,2.0
11212,1869,11.0,1278.0,16.0,1.0,170.0,1775.0,6.0,2.0,0.8,1.0,7.0,1.0,11.0,3.0,1.0,3.0,1.0,0.0,3141.0,9156615,24.0,1352.0,1.0
11217,68,4.0,1242.0,1.0,1.0,165.0,1225.0,11.0,1.0,0.6,0.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,1.0,1050.0,9156615,10.0,459.0,1.1
11220,1421,12.0,667.0,10.0,1.0,149.0,870.0,9.0,5.0,0.1,0.0,4.0,1.0,12.0,2.0,0.0,6.0,1.0,1.0,3566.0,9156615,6.0,272.0,1.3
11221,1098,7.0,1827.0,9.0,0.0,130.0,1764.0,8.0,3.0,0.9,1.0,4.0,0.0,7.0,3.0,1.0,7.0,1.0,0.0,2693.0,9156615,61.0,253.0,0.8
11222,2137,16.0,633.0,1.0,1.0,139.0,1009.0,11.0,1.0,0.1,1.0,0.0,1.0,16.0,2.0,1.0,8.0,1.0,0.0,3560.0,9156615,49.0,529.0,2.2
11226,2472,7.0,1576.0,17.0,1.0,139.0,789.0,5.0,1.0,0.7,1.0,8.0,0.0,7.0,3.0,1.0,3.0,1.0,0.0,3904.0,9156615,5.0,258.0,2.2
11246,799,10.0,1567.0,19.0,1.0,153.0,1326.0,15.0,2.0,0.8,0.0,3.0,0.0,10.0,3.0,0.0,3.0,0.0,1.0,3991.0,9156615,22.0,190.0,2.1
11258,1852,4.0,648.0,4.0,1.0,195.0,1811.0,10.0,3.0,0.1,0.0,1.0,1.0,4.0,0.0,1.0,4.0,0.0,0.0,819.0,9156615,60.0,931.0,1.8
11265,2019,4.0,1083.0,11.0,1.0,178.0,1118.0,13.0,3.0,0.8,0.0,1.0,1.0,4.0,3.0,1.0,3.0,0.0,1.0,3210.0,9156615,64.0,1025.0,2.9
11267,686,11.0,1527.0,14.0,1.0,154.0,1116.0,5.0,3.0,0.1,1.0,10.0,1.0,11.0,2.0,0.0,5.0,1.0,0.0,2078.0,9156615,60.0,526.0,2.7
11273,1062,7.0,587.0,17.0,1.0,111.0,1361.0,10.0,4.0,0.6,0.0,16.0,1.0,7.0,2.0,1.0,1.0,1.0,0.0,2746.0,9156615,51.0,244.0,2.5
11275,1029,19.0,1658.0,0.0,1.0,159.0,739.0,12.0,11.0,0.3,0.0,0.0,1.0,19.0,2.0,1.0,5.0,0.0,1.0,2609.0,9156615,38.0,51.0,1.4
11278,278,9.0,538.0,13.0,1.0,177.0,662.0,8.0,4.0,0.8,0.0,12.0,1.0,9.0,0.0,0.0,7.0,1.0,0.0,417.0,9156615,2.0,235.0,0.8
11292,2300,16.0,1481.0,13.0,1.0,96.0,1533.0,10.0,5.0,0.6,1.0,4.0,1.0,16.0,2.0,1.0,5.0,1.0,1.0,2945.0,9156615,37.0,116.0,0.7
11313,1718,7.0,637.0,6.0,0.0,194.0,1289.0,15.0,10.0,0.6,0.0,2.0,0.0,7.0,2.0,1.0,4.0,0.0,1.0,2725.0,9156615,28.0,1080.0,0.8
11322,151,12.0,742.0,14.0,0.0,190.0,1359.0,16.0,11.0,0.2,1.0,4.0,0.0,12.0,3.0,0.0,7.0,1.0,1.0,3557.0,9156615,56.0,577.0,2.2
11323,268,17.0,1283.0,5.0,1.0,93.0,692.0,9.0,6.0,0.9,1.0,4.0,0.0,17.0,2.0,1.0,5.0,0.0,1.0,2698.0,9156615,47.0,372.0,1.6
11327,2437,6.0,1329.0,2.0,1.0,181.0,1458.0,8.0,6.0,0.9,0.0,1.0,0.0,6.0,1.0,1.0,6.0,1.0,0.0,1228.0,9156615,52.0,1053.0,1.0
11341,1348,12.0,1498.0,1.0,1.0,191.0,1167.0,14.0,12.0,0.1,1.0,0.0,1.0,12.0,0.0,1.0,4.0,0.0,1.0,577.0,9156615,14.0,111.0,1.2
11345,1124,17.0,680.0,11.0,1.0,131.0,1500.0,14.0,2.0,0.1,0.0,9.0,1.0,17.0,2.0,1.0,3.0,0.0,1.0,2438.0,9156615,9.0,1428.0,2.1
11354,1199,2.0,894.0,3.0,1.0,123.0,747.0,12.0,7.0,0.1,0.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,3305.0,9156615,58.0,158.0,0.7
11357,1925,19.0,1830.0,6.0,1.0,160.0,1353.0,16.0,3.0,0.8,1.0,5.0,0.0,19.0,2.0,1.0,6.0,1.0,0.0,1905.0,9156615,14.0,773.0,0.5
11360,2203,19.0,1956.0,2.0,1.0,87.0,776.0,13.0,1.0,0.5,1.0,0.0,1.0,19.0,1.0,0.0,3.0,0.0,0.0,1109.0,9156615,37.0,185.0,2.2
11361,1255,7.0,1039.0,8.0,1.0,136.0,544.0,15.0,7.0,0.1,0.0,5.0,1.0,7.0,2.0,0.0,6.0,1.0,0.0,3212.0,9156615,6.0,62.0,0.6
11362,1365,2.0,1318.0,15.0,1.0,188.0,1591.0,12.0,10.0,0.8,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1780.0,9156615,11.0,688.0,1.9
11366,186,18.0,1266.0,9.0,1.0,95.0,1698.0,11.0,0.0,0.1,0.0,0.0,1.0,18.0,2.0,0.0,6.0,0.0,0.0,1687.0,9156615,5.0,1365.0,0.5
11367,58,4.0,1757.0,14.0,0.0,180.0,713.0,7.0,5.0,0.5,0.0,8.0,0.0,4.0,1.0,0.0,6.0,0.0,0.0,2056.0,9156615,49.0,265.0,0.5
11381,2228,2.0,1867.0,3.0,1.0,191.0,1442.0,6.0,1.0,0.1,0.0,0.0,1.0,2.0,1.0,0.0,6.0,1.0,0.0,990.0,9156615,9.0,712.0,2.3
11383,784,3.0,1892.0,10.0,1.0,110.0,1564.0,17.0,14.0,0.4,1.0,5.0,0.0,3.0,2.0,1.0,4.0,1.0,0.0,2172.0,9156615,47.0,1399.0,0.7
11393,1016,19.0,551.0,15.0,1.0,172.0,1916.0,6.0,1.0,0.1,0.0,0.0,1.0,19.0,0.0,1.0,7.0,1.0,0.0,1414.0,9156615,54.0,169.0,2.8
11398,918,14.0,979.0,2.0,1.0,164.0,1670.0,5.0,2.0,0.5,0.0,0.0,1.0,14.0,3.0,0.0,7.0,0.0,1.0,3449.0,9156615,5.0,793.0,0.5
11417,1784,3.0,636.0,15.0,1.0,152.0,742.0,15.0,6.0,0.9,0.0,8.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,2927.0,9156615,28.0,148.0,0.5
11418,299,19.0,1656.0,17.0,1.0,105.0,519.0,12.0,8.0,0.1,0.0,8.0,1.0,19.0,1.0,1.0,7.0,1.0,1.0,1499.0,9156615,38.0,506.0,0.5
11421,2428,9.0,1191.0,20.0,1.0,84.0,683.0,14.0,3.0,0.8,0.0,16.0,1.0,9.0,1.0,0.0,1.0,1.0,1.0,1604.0,9156615,26.0,681.0,1.3
11425,794,18.0,967.0,9.0,0.0,92.0,1642.0,7.0,4.0,0.6,1.0,4.0,0.0,18.0,2.0,1.0,8.0,1.0,0.0,3076.0,9156615,25.0,243.0,1.6
11430,2352,13.0,1049.0,17.0,0.0,135.0,1077.0,11.0,3.0,0.5,0.0,9.0,0.0,13.0,0.0,1.0,5.0,0.0,0.0,1022.0,9156615,63.0,199.0,2.2
11435,2233,11.0,580.0,1.0,1.0,91.0,1345.0,15.0,1.0,0.9,1.0,0.0,0.0,11.0,3.0,1.0,3.0,0.0,1.0,3451.0,9156615,47.0,1086.0,1.2
11450,939,20.0,1589.0,16.0,1.0,84.0,940.0,11.0,9.0,0.4,1.0,9.0,0.0,20.0,2.0,0.0,3.0,0.0,0.0,2373.0,9156615,46.0,618.0,2.6
11452,1341,9.0,1423.0,13.0,0.0,131.0,640.0,10.0,8.0,0.8,0.0,12.0,0.0,9.0,1.0,0.0,5.0,0.0,0.0,2253.0,9156615,44.0,501.0,0.6
11461,2076,19.0,801.0,4.0,0.0,165.0,879.0,17.0,4.0,0.4,0.0,2.0,0.0,19.0,1.0,1.0,7.0,1.0,1.0,1617.0,9156615,63.0,650.0,2.2
11463,574,6.0,1974.0,13.0,1.0,80.0,545.0,7.0,4.0,0.3,0.0,4.0,0.0,6.0,0.0,0.0,7.0,1.0,0.0,861.0,9156615,24.0,250.0,1.0
11471,960,13.0,1596.0,9.0,1.0,149.0,1190.0,14.0,12.0,0.7,1.0,7.0,0.0,13.0,2.0,0.0,2.0,1.0,1.0,2493.0,9156615,7.0,169.0,2.9
11476,785,12.0,915.0,17.0,0.0,187.0,1448.0,19.0,10.0,0.6,1.0,6.0,0.0,12.0,0.0,0.0,8.0,0.0,0.0,905.0,9156615,56.0,532.0,1.1
11477,977,16.0,1130.0,14.0,1.0,132.0,1261.0,17.0,1.0,0.1,0.0,4.0,1.0,16.0,0.0,1.0,5.0,0.0,0.0,1018.0,9156615,58.0,88.0,2.5
11478,2189,18.0,1995.0,18.0,1.0,139.0,1963.0,14.0,12.0,0.8,1.0,6.0,0.0,18.0,2.0,1.0,6.0,1.0,0.0,1203.0,9156615,9.0,1830.0,1.9
11480,2450,14.0,628.0,6.0,0.0,87.0,1534.0,12.0,7.0,0.2,1.0,5.0,0.0,14.0,1.0,1.0,6.0,0.0,0.0,1337.0,9156615,60.0,1047.0,1.8
11496,1691,11.0,1603.0,8.0,1.0,114.0,1207.0,17.0,3.0,0.5,0.0,1.0,1.0,11.0,1.0,1.0,2.0,1.0,1.0,1637.0,9156615,17.0,430.0,0.5
11531,1190,11.0,1092.0,14.0,0.0,167.0,571.0,14.0,4.0,0.5,1.0,10.0,0.0,11.0,0.0,1.0,3.0,0.0,1.0,737.0,9156615,11.0,468.0,0.5
11533,1358,17.0,1210.0,20.0,1.0,111.0,1039.0,16.0,0.0,0.5,0.0,9.0,0.0,17.0,1.0,1.0,4.0,1.0,1.0,1886.0,9156615,57.0,329.0,1.6
11538,614,9.0,539.0,14.0,0.0,145.0,599.0,14.0,5.0,0.1,0.0,9.0,0.0,9.0,2.0,1.0,7.0,0.0,1.0,3597.0,9156615,21.0,551.0,0.6
11544,185,15.0,1380.0,13.0,1.0,92.0,500.0,13.0,2.0,0.8,1.0,1.0,1.0,15.0,0.0,1.0,3.0,0.0,1.0,797.0,9156615,4.0,420.0,2.1
11547,1928,2.0,1283.0,15.0,1.0,93.0,980.0,17.0,7.0,1.0,1.0,8.0,1.0,2.0,0.0,1.0,3.0,0.0,1.0,773.0,9156615,33.0,510.0,2.4
11550,1260,12.0,1097.0,17.0,1.0,181.0,519.0,15.0,12.0,0.8,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,509.0,9156615,60.0,405.0,1.4
11556,1266,8.0,1020.0,18.0,1.0,96.0,1613.0,13.0,9.0,0.7,0.0,13.0,1.0,8.0,1.0,0.0,3.0,1.0,0.0,1142.0,9156615,7.0,870.0,1.5
11573,1487,15.0,761.0,15.0,1.0,196.0,1945.0,19.0,3.0,0.8,1.0,9.0,0.0,15.0,2.0,1.0,7.0,1.0,0.0,2248.0,9156615,3.0,1325.0,0.5
11580,1667,7.0,1967.0,7.0,1.0,199.0,1374.0,15.0,2.0,0.6,1.0,0.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,1567.0,9156615,46.0,518.0,0.5
11590,779,15.0,819.0,1.0,1.0,83.0,822.0,10.0,5.0,0.2,0.0,0.0,1.0,15.0,0.0,1.0,8.0,0.0,1.0,1094.0,9156615,11.0,438.0,2.5
11596,2386,11.0,862.0,15.0,0.0,165.0,1758.0,16.0,3.0,0.4,0.0,3.0,0.0,11.0,0.0,1.0,2.0,1.0,1.0,278.0,9156615,23.0,793.0,0.8
11601,1973,14.0,816.0,3.0,1.0,117.0,1651.0,10.0,3.0,0.1,0.0,2.0,0.0,14.0,3.0,0.0,1.0,1.0,1.0,3851.0,9156615,9.0,1196.0,3.0
11605,702,18.0,535.0,4.0,1.0,113.0,811.0,11.0,10.0,0.7,1.0,1.0,1.0,18.0,0.0,0.0,1.0,0.0,0.0,740.0,9156615,48.0,290.0,1.5
11610,1412,16.0,951.0,17.0,1.0,81.0,935.0,16.0,11.0,0.6,1.0,6.0,1.0,16.0,0.0,0.0,2.0,0.0,0.0,1083.0,9156615,15.0,854.0,0.5
11612,1573,3.0,793.0,2.0,1.0,124.0,1196.0,11.0,9.0,0.3,1.0,0.0,1.0,3.0,0.0,1.0,8.0,1.0,1.0,1050.0,9156615,43.0,15.0,1.9
11630,1713,5.0,1083.0,9.0,1.0,156.0,503.0,16.0,8.0,0.8,1.0,2.0,1.0,5.0,0.0,1.0,5.0,1.0,1.0,1338.0,9156615,49.0,295.0,1.4
11633,13,4.0,803.0,11.0,1.0,198.0,1440.0,7.0,1.0,1.0,0.0,7.0,0.0,4.0,2.0,1.0,4.0,1.0,0.0,2680.0,9156615,17.0,344.0,2.1
11645,426,19.0,1190.0,10.0,1.0,186.0,1441.0,9.0,3.0,0.3,1.0,9.0,0.0,19.0,0.0,1.0,6.0,1.0,1.0,624.0,9156615,47.0,1417.0,2.2
11655,1097,15.0,1375.0,3.0,1.0,194.0,772.0,15.0,13.0,0.1,1.0,2.0,1.0,15.0,1.0,0.0,2.0,1.0,1.0,1947.0,9156615,35.0,227.0,0.5
11661,1238,15.0,1597.0,19.0,1.0,85.0,1145.0,8.0,3.0,0.5,1.0,4.0,1.0,15.0,2.0,1.0,1.0,0.0,0.0,2130.0,9156615,4.0,880.0,0.9
11673,669,16.0,723.0,3.0,1.0,168.0,1748.0,15.0,3.0,0.2,0.0,0.0,1.0,16.0,1.0,0.0,4.0,0.0,0.0,1851.0,9156615,3.0,920.0,0.5
11678,1570,16.0,1546.0,6.0,1.0,124.0,1491.0,12.0,10.0,0.7,1.0,2.0,1.0,16.0,0.0,1.0,2.0,0.0,1.0,267.0,9156615,27.0,1138.0,1.6
11694,1547,6.0,1611.0,10.0,1.0,199.0,1011.0,15.0,2.0,0.9,0.0,4.0,1.0,6.0,2.0,0.0,1.0,1.0,1.0,3078.0,9156615,27.0,163.0,0.5
11701,1899,15.0,1837.0,20.0,0.0,162.0,872.0,14.0,1.0,0.9,0.0,9.0,0.0,15.0,0.0,0.0,4.0,1.0,0.0,770.0,9156615,36.0,786.0,0.5
11702,1174,9.0,673.0,9.0,1.0,84.0,1247.0,19.0,2.0,0.4,1.0,2.0,0.0,9.0,2.0,1.0,2.0,1.0,1.0,2719.0,9156615,3.0,1109.0,2.2
11706,551,4.0,1900.0,6.0,1.0,190.0,1596.0,5.0,1.0,0.5,1.0,1.0,0.0,4.0,1.0,1.0,8.0,1.0,1.0,850.0,9156615,41.0,912.0,2.0
11716,2324,16.0,1502.0,12.0,1.0,138.0,588.0,17.0,14.0,0.2,1.0,0.0,0.0,16.0,3.0,1.0,5.0,0.0,0.0,3693.0,9156615,54.0,65.0,1.2
11719,2377,8.0,1718.0,16.0,1.0,183.0,980.0,7.0,1.0,0.1,1.0,14.0,1.0,8.0,3.0,1.0,5.0,1.0,1.0,3755.0,9156615,6.0,564.0,2.5
11737,1915,3.0,936.0,18.0,1.0,153.0,1686.0,12.0,6.0,0.2,1.0,1.0,0.0,3.0,2.0,0.0,3.0,1.0,0.0,2391.0,9156615,18.0,1330.0,1.0
11755,976,13.0,1778.0,11.0,1.0,101.0,1445.0,19.0,6.0,0.5,0.0,0.0,1.0,13.0,3.0,0.0,6.0,0.0,0.0,3941.0,9156615,23.0,1028.0,0.5
11760,607,4.0,922.0,15.0,1.0,188.0,1383.0,19.0,6.0,0.9,1.0,1.0,1.0,4.0,0.0,0.0,7.0,1.0,1.0,1165.0,9156615,35.0,1016.0,1.5
11764,2162,4.0,1992.0,15.0,1.0,100.0,1596.0,9.0,3.0,1.0,1.0,5.0,1.0,4.0,1.0,1.0,2.0,1.0,0.0,606.0,9156615,57.0,1552.0,1.6
11766,1281,11.0,1370.0,8.0,1.0,158.0,1783.0,13.0,10.0,0.2,1.0,5.0,1.0,11.0,3.0,0.0,6.0,0.0,0.0,3703.0,9156615,6.0,1392.0,1.4
11774,1312,6.0,1142.0,0.0,1.0,198.0,1766.0,19.0,0.0,0.5,0.0,0.0,1.0,6.0,1.0,1.0,4.0,0.0,0.0,1273.0,9156615,6.0,739.0,1.1
11780,1123,5.0,1729.0,6.0,1.0,186.0,1178.0,9.0,4.0,0.9,0.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1519.0,9156615,12.0,461.0,2.1
11787,1058,18.0,643.0,12.0,1.0,187.0,1079.0,7.0,5.0,0.2,1.0,9.0,1.0,18.0,1.0,0.0,8.0,1.0,0.0,2648.0,9156615,18.0,442.0,1.0
11796,442,15.0,902.0,9.0,0.0,134.0,1285.0,12.0,11.0,0.3,0.0,3.0,0.0,15.0,3.0,1.0,7.0,1.0,0.0,3411.0,9156615,3.0,675.0,0.7
11804,1257,10.0,1449.0,0.0,0.0,105.0,947.0,5.0,1.0,0.6,1.0,0.0,0.0,10.0,1.0,1.0,6.0,0.0,1.0,2036.0,9156615,52.0,211.0,0.5
11805,2331,6.0,1562.0,15.0,1.0,190.0,1533.0,12.0,10.0,0.2,0.0,1.0,1.0,6.0,2.0,1.0,5.0,0.0,1.0,2243.0,9156615,7.0,642.0,1.3
11814,490,18.0,685.0,20.0,1.0,174.0,870.0,8.0,0.0,0.3,0.0,7.0,0.0,18.0,0.0,0.0,6.0,1.0,0.0,1223.0,9156615,17.0,725.0,2.7
11816,673,18.0,710.0,9.0,0.0,151.0,857.0,12.0,11.0,0.8,1.0,6.0,0.0,18.0,0.0,1.0,5.0,0.0,0.0,1419.0,9156615,32.0,485.0,0.5
11830,27,12.0,956.0,6.0,1.0,143.0,1075.0,17.0,8.0,1.0,1.0,1.0,1.0,12.0,3.0,0.0,7.0,0.0,0.0,3286.0,9156615,41.0,511.0,0.5
11831,2480,5.0,1715.0,6.0,1.0,94.0,1676.0,15.0,10.0,0.3,1.0,0.0,1.0,5.0,2.0,0.0,8.0,1.0,0.0,1633.0,9156615,12.0,1224.0,1.3
11833,1644,5.0,1175.0,7.0,1.0,167.0,557.0,10.0,6.0,0.6,1.0,1.0,1.0,5.0,1.0,1.0,2.0,0.0,1.0,2240.0,9156615,45.0,90.0,1.7
11837,776,17.0,827.0,16.0,1.0,160.0,821.0,14.0,0.0,0.9,1.0,2.0,1.0,17.0,0.0,0.0,2.0,1.0,1.0,1663.0,9156615,18.0,448.0,1.1
11849,582,16.0,1232.0,17.0,1.0,169.0,809.0,16.0,10.0,0.3,0.0,1.0,1.0,16.0,0.0,0.0,5.0,0.0,1.0,1257.0,9156615,24.0,361.0,2.9
11851,172,7.0,625.0,8.0,1.0,183.0,842.0,9.0,1.0,0.2,1.0,5.0,1.0,7.0,2.0,1.0,4.0,1.0,1.0,3323.0,9156615,10.0,635.0,1.2
11856,121,4.0,772.0,2.0,1.0,80.0,1712.0,18.0,11.0,0.5,1.0,1.0,1.0,4.0,3.0,1.0,4.0,0.0,1.0,3242.0,9156615,10.0,1242.0,2.4
11865,1485,7.0,742.0,1.0,1.0,104.0,925.0,11.0,8.0,0.7,0.0,0.0,0.0,7.0,0.0,1.0,8.0,0.0,0.0,331.0,9156615,21.0,875.0,2.3
11882,1975,2.0,1157.0,8.0,1.0,88.0,1798.0,8.0,4.0,0.1,0.0,7.0,0.0,2.0,3.0,1.0,8.0,1.0,0.0,2885.0,9156615,27.0,1694.0,0.8
11912,547,14.0,1117.0,7.0,0.0,146.0,1627.0,8.0,7.0,0.2,1.0,0.0,0.0,14.0,2.0,1.0,2.0,1.0,1.0,2003.0,9156615,31.0,1258.0,0.6
11917,1662,12.0,1751.0,9.0,0.0,146.0,1952.0,19.0,14.0,0.6,1.0,1.0,0.0,12.0,1.0,0.0,8.0,1.0,0.0,1155.0,9156615,4.0,1499.0,2.5
11920,1381,4.0,1842.0,10.0,0.0,179.0,1227.0,16.0,11.0,0.4,1.0,7.0,0.0,4.0,3.0,1.0,4.0,1.0,1.0,3721.0,9156615,56.0,783.0,2.2
11921,2216,9.0,1097.0,8.0,1.0,161.0,1914.0,14.0,5.0,0.2,0.0,6.0,0.0,9.0,1.0,0.0,3.0,1.0,1.0,1725.0,9156615,64.0,419.0,2.1
11925,1877,14.0,1142.0,0.0,0.0,114.0,769.0,7.0,0.0,0.6,1.0,0.0,0.0,14.0,1.0,1.0,6.0,0.0,0.0,1747.0,9156615,2.0,623.0,1.2
11935,181,15.0,1165.0,12.0,1.0,178.0,831.0,19.0,12.0,0.2,0.0,11.0,0.0,15.0,0.0,1.0,6.0,0.0,0.0,764.0,9156615,41.0,564.0,2.4
11937,1900,13.0,1619.0,9.0,1.0,138.0,562.0,7.0,2.0,0.4,0.0,2.0,1.0,13.0,1.0,1.0,1.0,0.0,0.0,1641.0,9156615,21.0,46.0,1.9
11942,709,5.0,1640.0,14.0,1.0,169.0,1301.0,16.0,3.0,0.8,1.0,10.0,1.0,5.0,0.0,1.0,7.0,0.0,0.0,337.0,9156615,21.0,589.0,0.7
